Competência;Uf;Ibge;Municipio;Unidade de Saúde - CNES;Tipo Unidade;Desc Unidade;De 1 a 3 atendimentos;De 4 a 5 atendimentos;6 ou mais atendimentos
201807;DF;530010;BRASÍLIA;0011657;02;CENTRO DE SAUDE/UNIDADE BASICA;6;0;1
201802;DF;530010;BRASÍLIA;3144550;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
201910;DF;530010;BRASÍLIA;6770665;02;CENTRO DE SAUDE/UNIDADE BASICA;0;1;0
202006;DF;530010;BRASÍLIA;3144658;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;2
201903;DF;530010;BRASÍLIA;3144666;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202009;DF;530010;BRASÍLIA;0011576;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202012;DF;530010;BRASÍLIA;2672235;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202008;DF;530010;BRASÍLIA;3742865;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202208;DF;530010;BRASÍLIA;0011584;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202102;DF;530010;BRASÍLIA;3027635;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202209;DF;530010;BRASÍLIA;0011622;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;1
202108;DF;530010;BRASÍLIA;0011584;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202001;DF;530010;BRASÍLIA;3633845;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202202;DF;530010;BRASÍLIA;0010650;02;CENTRO DE SAUDE/UNIDADE BASICA;4;1;2
202002;DF;530010;BRASÍLIA;6770665;02;CENTRO DE SAUDE/UNIDADE BASICA;1;1;0
202210;DF;530010;BRASÍLIA;0011614;02;CENTRO DE SAUDE/UNIDADE BASICA;0;1;0
202002;DF;530010;BRASÍLIA;0011509;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202206;DF;530010;BRASÍLIA;3144615;02;CENTRO DE SAUDE/UNIDADE BASICA;1;3;0
202107;DF;530010;BRASÍLIA;2804387;02;CENTRO DE SAUDE/UNIDADE BASICA;3;0;0
201908;DF;530010;BRASÍLIA;0011681;02;CENTRO DE SAUDE/UNIDADE BASICA;3;0;0
202209;DF;530010;BRASÍLIA;5117666;02;CENTRO DE SAUDE/UNIDADE BASICA;0;0;0
202206;DF;530010;BRASÍLIA;7423489;02;CENTRO DE SAUDE/UNIDADE BASICA;2;1;0
201808;DF;530010;BRASÍLIA;3781402;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
201805;DF;530010;BRASÍLIA;0011363;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
201902;DF;530010;BRASÍLIA;0011517;02;CENTRO DE SAUDE/UNIDADE BASICA;3;0;0
202107;DF;530010;BRASÍLIA;7687079;02;CENTRO DE SAUDE/UNIDADE BASICA;0;0;1
202201;DF;530010;BRASÍLIA;0011622;02;CENTRO DE SAUDE/UNIDADE BASICA;0;1;0
202011;DF;530010;BRASÍLIA;9571280;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202206;DF;530010;BRASÍLIA;0011681;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
201903;DF;530010;BRASÍLIA;7686730;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202108;DF;530010;BRASÍLIA;2673894;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202206;DF;530010;BRASÍLIA;3144658;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202010;DF;530010;BRASÍLIA;2804107;02;CENTRO DE SAUDE/UNIDADE BASICA;1;1;0
202009;DF;530010;BRASÍLIA;3027635;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202204;DF;530010;BRASÍLIA;3144593;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;1
202103;DF;530010;BRASÍLIA;3027651;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202102;DF;530010;BRASÍLIA;5117666;02;CENTRO DE SAUDE/UNIDADE BASICA;3;0;0
201908;DF;530010;BRASÍLIA;3027635;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
201907;DF;530010;BRASÍLIA;5117666;02;CENTRO DE SAUDE/UNIDADE BASICA;0;0;0
202010;DF;530010;BRASÍLIA;0011614;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202003;DF;530010;BRASÍLIA;3410196;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
201811;DF;530010;BRASÍLIA;0011363;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
201808;DF;530010;BRASÍLIA;2779404;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202006;DF;530010;BRASÍLIA;0011584;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
201908;DF;530010;BRASÍLIA;7075596;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202110;DF;530010;BRASÍLIA;3144550;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202111;DF;530010;BRASÍLIA;0011576;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
201908;DF;530010;BRASÍLIA;0011495;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
201904;DF;530010;BRASÍLIA;2673894;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
201812;DF;530010;BRASÍLIA;2673894;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202012;DF;530010;BRASÍLIA;0011576;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202012;DF;530010;BRASÍLIA;0011096;02;CENTRO DE SAUDE/UNIDADE BASICA;0;0;1
202204;DF;530010;BRASÍLIA;7075596;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202205;DF;530010;BRASÍLIA;2672197;05;HOSPITAL GERAL;2;1;0
202205;DF;530010;BRASÍLIA;3781437;02;CENTRO DE SAUDE/UNIDADE BASICA;22;5;4
202205;DF;530010;BRASÍLIA;0010804;02;CENTRO DE SAUDE/UNIDADE BASICA;0;1;3
202205;DF;530010;BRASÍLIA;0010758;02;CENTRO DE SAUDE/UNIDADE BASICA;11;0;0
202208;DF;530010;BRASÍLIA;7108923;02;CENTRO DE SAUDE/UNIDADE BASICA;20;7;3
202208;DF;530010;BRASÍLIA;3144569;02;CENTRO DE SAUDE/UNIDADE BASICA;8;0;0
202207;DF;530010;BRASÍLIA;6216021;02;CENTRO DE SAUDE/UNIDADE BASICA;19;16;7
202205;DF;530010;BRASÍLIA;3144607;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;1
201810;DF;530010;BRASÍLIA;3144593;02;CENTRO DE SAUDE/UNIDADE BASICA;9;1;2
201808;DF;530010;BRASÍLIA;0010820;02;CENTRO DE SAUDE/UNIDADE BASICA;22;0;0
201808;DF;530010;BRASÍLIA;2617358;02;CENTRO DE SAUDE/UNIDADE BASICA;20;1;2
202103;DF;530010;BRASÍLIA;6662358;02;CENTRO DE SAUDE/UNIDADE BASICA;33;3;0
202104;DF;530010;BRASÍLIA;0011266;02;CENTRO DE SAUDE/UNIDADE BASICA;13;1;0
202103;DF;530010;BRASÍLIA;0010928;02;CENTRO DE SAUDE/UNIDADE BASICA;22;8;11
202006;DF;530010;BRASÍLIA;0011053;02;CENTRO DE SAUDE/UNIDADE BASICA;21;1;1
201810;DF;530010;BRASÍLIA;0011061;02;CENTRO DE SAUDE/UNIDADE BASICA;25;3;0
201802;DF;530010;BRASÍLIA;7108923;02;CENTRO DE SAUDE/UNIDADE BASICA;16;3;2
201901;DF;530010;BRASÍLIA;0011045;02;CENTRO DE SAUDE/UNIDADE BASICA;31;5;1
202109;DF;530010;BRASÍLIA;0011037;02;CENTRO DE SAUDE/UNIDADE BASICA;18;2;3
202109;DF;530010;BRASÍLIA;0010782;02;CENTRO DE SAUDE/UNIDADE BASICA;42;7;0
201910;DF;530010;BRASÍLIA;6921736;02;CENTRO DE SAUDE/UNIDADE BASICA;28;2;0
202203;DF;530010;BRASÍLIA;0010928;02;CENTRO DE SAUDE/UNIDADE BASICA;16;5;7
202203;DF;530010;BRASÍLIA;2660199;02;CENTRO DE SAUDE/UNIDADE BASICA;13;5;5
202203;DF;530010;BRASÍLIA;0010987;02;CENTRO DE SAUDE/UNIDADE BASICA;16;9;3
202203;DF;530010;BRASÍLIA;3742822;02;CENTRO DE SAUDE/UNIDADE BASICA;4;0;0
201804;DF;530010;BRASÍLIA;0010804;02;CENTRO DE SAUDE/UNIDADE BASICA;8;0;0
201806;DF;530010;BRASÍLIA;0011584;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
201802;DF;530010;BRASÍLIA;6268269;02;CENTRO DE SAUDE/UNIDADE BASICA;75;3;3
202009;DF;530010;BRASÍLIA;9768637;02;CENTRO DE SAUDE/UNIDADE BASICA;16;7;1
201801;DF;530010;BRASÍLIA;0010820;02;CENTRO DE SAUDE/UNIDADE BASICA;20;3;1
201809;DF;530010;BRASÍLIA;0011592;02;CENTRO DE SAUDE/UNIDADE BASICA;3;0;0
201903;DF;530010;BRASÍLIA;0011231;02;CENTRO DE SAUDE/UNIDADE BASICA;33;2;1
202003;DF;530010;BRASÍLIA;3781402;02;CENTRO DE SAUDE/UNIDADE BASICA;9;0;0
201811;DF;530010;BRASÍLIA;0010685;02;CENTRO DE SAUDE/UNIDADE BASICA;7;1;1
202212;DF;530010;BRASÍLIA;0011223;02;CENTRO DE SAUDE/UNIDADE BASICA;24;2;1
202212;DF;530010;BRASÍLIA;6216021;02;CENTRO DE SAUDE/UNIDADE BASICA;34;23;10
202212;DF;530010;BRASÍLIA;6662358;02;CENTRO DE SAUDE/UNIDADE BASICA;20;1;0
202109;DF;530010;BRASÍLIA;3286932;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;0
202109;DF;530010;BRASÍLIA;2672235;02;CENTRO DE SAUDE/UNIDADE BASICA;0;0;5
202109;DF;530010;BRASÍLIA;3677044;02;CENTRO DE SAUDE/UNIDADE BASICA;3;1;1
202107;DF;530010;BRASÍLIA;7108923;02;CENTRO DE SAUDE/UNIDADE BASICA;11;4;4
202108;DF;530010;BRASÍLIA;9509356;02;CENTRO DE SAUDE/UNIDADE BASICA;25;0;0
202107;DF;530010;BRASÍLIA;0011061;02;CENTRO DE SAUDE/UNIDADE BASICA;21;0;6
202108;DF;530010;BRASÍLIA;2672235;02;CENTRO DE SAUDE/UNIDADE BASICA;3;4;3
202108;DF;530010;BRASÍLIA;0010995;02;CENTRO DE SAUDE/UNIDADE BASICA;31;2;0
202109;DF;530010;BRASÍLIA;0011126;02;CENTRO DE SAUDE/UNIDADE BASICA;20;0;0
202109;DF;530010;BRASÍLIA;9475931;02;CENTRO DE SAUDE/UNIDADE BASICA;18;1;0
202109;DF;530010;BRASÍLIA;3254887;02;CENTRO DE SAUDE/UNIDADE BASICA;5;6;0
202109;DF;530010;BRASÍLIA;2779331;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;1
202002;DF;530010;BRASÍLIA;0010790;02;CENTRO DE SAUDE/UNIDADE BASICA;37;3;1
201810;DF;530010;BRASÍLIA;7975295;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202003;DF;530010;BRASÍLIA;0010995;02;CENTRO DE SAUDE/UNIDADE BASICA;18;4;2
202005;DF;530010;BRASÍLIA;9548203;02;CENTRO DE SAUDE/UNIDADE BASICA;5;0;0
201806;DF;530010;BRASÍLIA;6216021;02;CENTRO DE SAUDE/UNIDADE BASICA;47;20;3
201902;DF;530010;BRASÍLIA;0010790;02;CENTRO DE SAUDE/UNIDADE BASICA;66;5;0
201804;DF;530010;BRASÍLIA;5038669;02;CENTRO DE SAUDE/UNIDADE BASICA;29;7;3
201811;DF;530010;BRASÍLIA;0010650;02;CENTRO DE SAUDE/UNIDADE BASICA;20;2;0
202112;DF;530010;BRASÍLIA;2617293;02;CENTRO DE SAUDE/UNIDADE BASICA;22;8;5
202112;DF;530010;BRASÍLIA;9543945;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202112;DF;530010;BRASÍLIA;0010960;02;CENTRO DE SAUDE/UNIDADE BASICA;18;1;0
202108;DF;530010;BRASÍLIA;5038669;02;CENTRO DE SAUDE/UNIDADE BASICA;37;2;0
202112;DF;530010;BRASÍLIA;0010863;02;CENTRO DE SAUDE/UNIDADE BASICA;13;2;1
202108;DF;530010;BRASÍLIA;6216021;02;CENTRO DE SAUDE/UNIDADE BASICA;33;13;9
202112;DF;530010;BRASÍLIA;7771479;02;CENTRO DE SAUDE/UNIDADE BASICA;4;6;4
202112;DF;530010;BRASÍLIA;7368895;02;CENTRO DE SAUDE/UNIDADE BASICA;11;5;6
202112;DF;530010;BRASÍLIA;3212068;02;CENTRO DE SAUDE/UNIDADE BASICA;12;1;0
202112;DF;530010;BRASÍLIA;2804247;02;CENTRO DE SAUDE/UNIDADE BASICA;13;0;0
202112;DF;530010;BRASÍLIA;9480587;02;CENTRO DE SAUDE/UNIDADE BASICA;17;4;1
202201;DF;530010;BRASÍLIA;0010634;02;CENTRO DE SAUDE/UNIDADE BASICA;27;6;1
202112;DF;530010;BRASÍLIA;6921736;02;CENTRO DE SAUDE/UNIDADE BASICA;20;2;1
202108;DF;530010;BRASÍLIA;3286932;02;CENTRO DE SAUDE/UNIDADE BASICA;3;0;0
202209;DF;530010;BRASÍLIA;5050340;02;CENTRO DE SAUDE/UNIDADE BASICA;14;0;0
202204;DF;530010;BRASÍLIA;0011274;02;CENTRO DE SAUDE/UNIDADE BASICA;12;6;1
201806;DF;530010;BRASÍLIA;0010855;02;CENTRO DE SAUDE/UNIDADE BASICA;15;2;3
201904;DF;530010;BRASÍLIA;3144542;02;CENTRO DE SAUDE/UNIDADE BASICA;20;0;0
202007;DF;530010;BRASÍLIA;6662358;02;CENTRO DE SAUDE/UNIDADE BASICA;33;4;1
202004;DF;530010;BRASÍLIA;3781437;02;CENTRO DE SAUDE/UNIDADE BASICA;10;3;2
201912;DF;530010;BRASÍLIA;2617293;02;CENTRO DE SAUDE/UNIDADE BASICA;37;10;4
201905;DF;530010;BRASÍLIA;0011126;02;CENTRO DE SAUDE/UNIDADE BASICA;14;0;0
201912;DF;530010;BRASÍLIA;2804360;02;CENTRO DE SAUDE/UNIDADE BASICA;10;1;0
201903;DF;530010;BRASÍLIA;6216013;02;CENTRO DE SAUDE/UNIDADE BASICA;48;3;1
201905;DF;530010;BRASÍLIA;7053754;02;CENTRO DE SAUDE/UNIDADE BASICA;16;1;0
201906;DF;530010;BRASÍLIA;3144607;02;CENTRO DE SAUDE/UNIDADE BASICA;10;0;0
201905;DF;530010;BRASÍLIA;3212033;02;CENTRO DE SAUDE/UNIDADE BASICA;4;0;0
202205;DF;530010;BRASÍLIA;0011568;02;CENTRO DE SAUDE/UNIDADE BASICA;13;6;3
201905;DF;530010;BRASÍLIA;0011037;02;CENTRO DE SAUDE/UNIDADE BASICA;18;2;3
202010;DF;530010;BRASÍLIA;0010995;02;CENTRO DE SAUDE/UNIDADE BASICA;24;3;5
202010;DF;530010;BRASÍLIA;5038669;02;CENTRO DE SAUDE/UNIDADE BASICA;30;1;0
202011;DF;530010;BRASÍLIA;0010871;02;CENTRO DE SAUDE/UNIDADE BASICA;19;0;0
202011;DF;530010;BRASÍLIA;9768637;02;CENTRO DE SAUDE/UNIDADE BASICA;29;2;1
202102;DF;530010;BRASÍLIA;0010995;02;CENTRO DE SAUDE/UNIDADE BASICA;17;2;1
202012;DF;530010;BRASÍLIA;0010790;02;CENTRO DE SAUDE/UNIDADE BASICA;49;4;1
202011;DF;530010;BRASÍLIA;0011010;02;CENTRO DE SAUDE/UNIDADE BASICA;20;11;5
202012;DF;530010;BRASÍLIA;0010871;02;CENTRO DE SAUDE/UNIDADE BASICA;8;0;1
202012;DF;530010;BRASÍLIA;0011185;02;CENTRO DE SAUDE/UNIDADE BASICA;9;0;0
202101;DF;530010;BRASÍLIA;0010782;02;CENTRO DE SAUDE/UNIDADE BASICA;51;3;1
202101;DF;530010;BRASÍLIA;0010928;02;CENTRO DE SAUDE/UNIDADE BASICA;11;7;4
202112;DF;530010;BRASÍLIA;0010731;02;CENTRO DE SAUDE/UNIDADE BASICA;5;2;2
202109;DF;530010;BRASÍLIA;0011029;02;CENTRO DE SAUDE/UNIDADE BASICA;15;5;4
202108;DF;530010;BRASÍLIA;3212025;02;CENTRO DE SAUDE/UNIDADE BASICA;3;7;1
202112;DF;530010;BRASÍLIA;0011231;02;CENTRO DE SAUDE/UNIDADE BASICA;13;1;3
202204;DF;530010;BRASÍLIA;9509356;02;CENTRO DE SAUDE/UNIDADE BASICA;11;4;2
202208;DF;530010;BRASÍLIA;0010669;02;CENTRO DE SAUDE/UNIDADE BASICA;34;4;1
202206;DF;530010;BRASÍLIA;2779374;02;CENTRO DE SAUDE/UNIDADE BASICA;41;0;1
202207;DF;530010;BRASÍLIA;0010634;02;CENTRO DE SAUDE/UNIDADE BASICA;26;7;12
202208;DF;530010;BRASÍLIA;0010995;02;CENTRO DE SAUDE/UNIDADE BASICA;21;2;3
202207;DF;530010;BRASÍLIA;7299877;02;CENTRO DE SAUDE/UNIDADE BASICA;9;3;0
202207;DF;530010;BRASÍLIA;0010847;02;CENTRO DE SAUDE/UNIDADE BASICA;15;1;0
202207;DF;530010;BRASÍLIA;3781437;02;CENTRO DE SAUDE/UNIDADE BASICA;8;3;2
202206;DF;530010;BRASÍLIA;0011096;02;CENTRO DE SAUDE/UNIDADE BASICA;6;1;3
202206;DF;530010;BRASÍLIA;0011169;02;CENTRO DE SAUDE/UNIDADE BASICA;26;3;4
202208;DF;530010;BRASÍLIA;0011274;02;CENTRO DE SAUDE/UNIDADE BASICA;18;1;0
202206;DF;530010;BRASÍLIA;7526504;02;CENTRO DE SAUDE/UNIDADE BASICA;6;3;0
201805;DF;530010;BRASÍLIA;2617293;02;CENTRO DE SAUDE/UNIDADE BASICA;40;1;0
201905;DF;530010;BRASÍLIA;7347715;02;CENTRO DE SAUDE/UNIDADE BASICA;22;3;2
202103;DF;530010;BRASÍLIA;0010987;02;CENTRO DE SAUDE/UNIDADE BASICA;30;4;1
202008;DF;530010;BRASÍLIA;0011053;02;CENTRO DE SAUDE/UNIDADE BASICA;23;4;1
201905;DF;530010;BRASÍLIA;0010685;02;CENTRO DE SAUDE/UNIDADE BASICA;25;4;0
202103;DF;530010;BRASÍLIA;0011169;02;CENTRO DE SAUDE/UNIDADE BASICA;23;6;3
202104;DF;530010;BRASÍLIA;3212068;02;CENTRO DE SAUDE/UNIDADE BASICA;9;0;0
202210;DF;530010;BRASÍLIA;9056963;02;CENTRO DE SAUDE/UNIDADE BASICA;24;1;0
202210;DF;530010;BRASÍLIA;3286959;02;CENTRO DE SAUDE/UNIDADE BASICA;15;0;0
202210;DF;530010;BRASÍLIA;0010936;02;CENTRO DE SAUDE/UNIDADE BASICA;13;0;3
202210;DF;530010;BRASÍLIA;0010782;02;CENTRO DE SAUDE/UNIDADE BASICA;27;9;7
202210;DF;530010;BRASÍLIA;0011045;02;CENTRO DE SAUDE/UNIDADE BASICA;13;15;8
202210;DF;530010;BRASÍLIA;0011169;02;CENTRO DE SAUDE/UNIDADE BASICA;31;1;0
201806;DF;530010;BRASÍLIA;7526504;02;CENTRO DE SAUDE/UNIDADE BASICA;3;0;0
202001;DF;530010;BRASÍLIA;3144607;02;CENTRO DE SAUDE/UNIDADE BASICA;9;1;0
201902;DF;530010;BRASÍLIA;0010634;02;CENTRO DE SAUDE/UNIDADE BASICA;30;11;6
201808;DF;530010;BRASÍLIA;7368895;02;CENTRO DE SAUDE/UNIDADE BASICA;15;3;1
202005;DF;530010;BRASÍLIA;0010634;02;CENTRO DE SAUDE/UNIDADE BASICA;43;6;0
201811;DF;530010;BRASÍLIA;7108923;02;CENTRO DE SAUDE/UNIDADE BASICA;19;0;0
201909;DF;530010;BRASÍLIA;0010995;02;CENTRO DE SAUDE/UNIDADE BASICA;29;2;0
201812;DF;530010;BRASÍLIA;6216021;02;CENTRO DE SAUDE/UNIDADE BASICA;27;5;2
201802;DF;530010;BRASÍLIA;0011568;02;CENTRO DE SAUDE/UNIDADE BASICA;24;1;0
202012;DF;530010;BRASÍLIA;9509356;02;CENTRO DE SAUDE/UNIDADE BASICA;5;2;1
202008;DF;530010;BRASÍLIA;2660199;02;CENTRO DE SAUDE/UNIDADE BASICA;12;6;3
202012;DF;530010;BRASÍLIA;0010634;02;CENTRO DE SAUDE/UNIDADE BASICA;38;4;1
202011;DF;530010;BRASÍLIA;0011266;02;CENTRO DE SAUDE/UNIDADE BASICA;4;0;0
202012;DF;530010;BRASÍLIA;6216021;02;CENTRO DE SAUDE/UNIDADE BASICA;16;4;3
202009;DF;530010;BRASÍLIA;0010634;02;CENTRO DE SAUDE/UNIDADE BASICA;36;6;3
202101;DF;530010;BRASÍLIA;2617293;02;CENTRO DE SAUDE/UNIDADE BASICA;45;15;4
202101;DF;530010;BRASÍLIA;9566988;02;CENTRO DE SAUDE/UNIDADE BASICA;1;1;3
202211;DF;530010;BRASÍLIA;0011061;02;CENTRO DE SAUDE/UNIDADE BASICA;14;0;0
202203;DF;530010;BRASÍLIA;2617358;02;CENTRO DE SAUDE/UNIDADE BASICA;13;0;0
202008;DF;530010;BRASÍLIA;7299877;02;CENTRO DE SAUDE/UNIDADE BASICA;29;2;1
202006;DF;530010;BRASÍLIA;0011029;02;CENTRO DE SAUDE/UNIDADE BASICA;16;6;2
202001;DF;530010;BRASÍLIA;2360233;02;CENTRO DE SAUDE/UNIDADE BASICA;18;5;0
202003;DF;530010;BRASÍLIA;0011223;02;CENTRO DE SAUDE/UNIDADE BASICA;20;0;0
202003;DF;530010;BRASÍLIA;0011126;02;CENTRO DE SAUDE/UNIDADE BASICA;10;0;0
202004;DF;530010;BRASÍLIA;2673924;02;CENTRO DE SAUDE/UNIDADE BASICA;6;0;0
202004;DF;530010;BRASÍLIA;0011150;02;CENTRO DE SAUDE/UNIDADE BASICA;14;1;0
202005;DF;530010;BRASÍLIA;0010650;02;CENTRO DE SAUDE/UNIDADE BASICA;26;7;4
202006;DF;530010;BRASÍLIA;0010863;02;CENTRO DE SAUDE/UNIDADE BASICA;10;1;0
202004;DF;530010;BRASÍLIA;0011010;02;CENTRO DE SAUDE/UNIDADE BASICA;35;15;5
202004;DF;530010;BRASÍLIA;0010995;02;CENTRO DE SAUDE/UNIDADE BASICA;32;6;1
202002;DF;530010;BRASÍLIA;0011215;02;CENTRO DE SAUDE/UNIDADE BASICA;17;0;0
202009;DF;530010;BRASÍLIA;6268269;02;CENTRO DE SAUDE/UNIDADE BASICA;54;5;2
201809;DF;530010;BRASÍLIA;0010995;02;CENTRO DE SAUDE/UNIDADE BASICA;44;11;1
201808;DF;530010;BRASÍLIA;2660199;02;CENTRO DE SAUDE/UNIDADE BASICA;11;0;4
202212;DF;530010;BRASÍLIA;0010723;02;CENTRO DE SAUDE/UNIDADE BASICA;19;2;1
202211;DF;530010;BRASÍLIA;0010804;02;CENTRO DE SAUDE/UNIDADE BASICA;1;1;5
202208;DF;530010;BRASÍLIA;7075596;02;CENTRO DE SAUDE/UNIDADE BASICA;4;2;2
202207;DF;530010;BRASÍLIA;7347723;02;CENTRO DE SAUDE/UNIDADE BASICA;20;9;4
202207;DF;530010;BRASÍLIA;2673924;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202207;DF;530010;BRASÍLIA;3144593;02;CENTRO DE SAUDE/UNIDADE BASICA;10;0;0
202209;DF;530010;BRASÍLIA;3144593;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;2
201909;DF;530010;BRASÍLIA;2804360;02;CENTRO DE SAUDE/UNIDADE BASICA;13;0;0
201907;DF;530010;BRASÍLIA;3144623;02;CENTRO DE SAUDE/UNIDADE BASICA;6;3;3
201803;DF;530010;BRASÍLIA;3144593;02;CENTRO DE SAUDE/UNIDADE BASICA;8;0;0
202105;DF;530010;BRASÍLIA;2617293;02;CENTRO DE SAUDE/UNIDADE BASICA;39;11;8
202105;DF;530010;BRASÍLIA;7347723;02;CENTRO DE SAUDE/UNIDADE BASICA;7;1;1
202203;DF;530010;BRASÍLIA;0011002;02;CENTRO DE SAUDE/UNIDADE BASICA;7;0;0
201804;DF;530010;BRASÍLIA;0011568;02;CENTRO DE SAUDE/UNIDADE BASICA;33;4;2
201808;DF;530010;BRASÍLIA;0011231;02;CENTRO DE SAUDE/UNIDADE BASICA;34;4;3
201810;DF;530010;BRASÍLIA;5167817;02;CENTRO DE SAUDE/UNIDADE BASICA;12;0;0
201801;DF;530010;BRASÍLIA;0010855;02;CENTRO DE SAUDE/UNIDADE BASICA;11;1;1
201911;DF;530010;BRASÍLIA;2660199;02;CENTRO DE SAUDE/UNIDADE BASICA;19;2;4
201910;DF;530010;BRASÍLIA;0010839;02;CENTRO DE SAUDE/UNIDADE BASICA;12;1;0
201910;DF;530010;BRASÍLIA;0010995;02;CENTRO DE SAUDE/UNIDADE BASICA;18;3;2
202101;DF;530010;BRASÍLIA;2804387;02;CENTRO DE SAUDE/UNIDADE BASICA;1;0;0
202101;DF;530010;BRASÍLIA;0011266;02;CENTRO DE SAUDE/UNIDADE BASICA;13;1;1
201901;DF;530010;BRASÍLIA;0010901;02;CENTRO DE SAUDE/UNIDADE BASICA;28;1;2
201910;DF;530010;BRASÍLIA;2672235;02;CENTRO DE SAUDE/UNIDADE BASICA;4;0;0
202009;DF;530010;BRASÍLIA;2779374;02;CENTRO DE SAUDE/UNIDADE BASICA;43;6;0
202008;DF;530010;BRASÍLIA;9571280;02;CENTRO DE SAUDE/UNIDADE BASICA;3;0;0
202010;DF;530010;BRASÍLIA;6268269;02;CENTRO DE SAUDE/UNIDADE BASICA;31;6;0
202101;DF;530010;BRASÍLIA;9480587;02;CENTRO DE SAUDE/UNIDADE BASICA;15;2;1
202101;DF;530010;BRASÍLIA;0010847;02;CENTRO DE SAUDE/UNIDADE BASICA;18;0;1
202111;DF;530010;BRASÍLIA;3781402;02;CENTRO DE SAUDE/UNIDADE BASICA;5;1;0
202110;DF;530010;BRASÍLIA;9509356;02;CENTRO DE SAUDE/UNIDADE BASICA;25;2;0
202111;DF;530010;BRASÍLIA;0010774;02;CENTRO DE SAUDE/UNIDADE BASICA;15;1;2
202111;DF;530010;BRASÍLIA;0010952;02;CENTRO DE SAUDE/UNIDADE BASICA;17;3;2
202111;DF;530010;BRASÍLIA;6216021;02;CENTRO DE SAUDE/UNIDADE BASICA;21;7;7
202110;DF;530010;BRASÍLIA;9543945;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202110;DF;530010;BRASÍLIA;0010790;02;CENTRO DE SAUDE/UNIDADE BASICA;62;1;1
202111;DF;530010;BRASÍLIA;0011061;02;CENTRO DE SAUDE/UNIDADE BASICA;18;0;6
202111;DF;530010;BRASÍLIA;5050340;02;CENTRO DE SAUDE/UNIDADE BASICA;12;1;0
202111;DF;530010;BRASÍLIA;9263632;02;CENTRO DE SAUDE/UNIDADE BASICA;2;0;0
202111;DF;530010;BRASÍLIA;0010685;02;CENTRO DE SAUDE/UNIDADE BASICA;12;0;0
202111;DF;530010;BRASÍLIA;0010871;02;CENTRO DE SAUDE/UNIDADE BASICA;26;3;0
202211;DF;530010;BRASÍLIA;0010960;02;CENTRO DE SAUDE/UNIDADE BASICA;20;3;1
202211;DF;530010;BRASÍLIA;0011207;02;CENTRO DE SAUDE/UNIDADE BASICA;23;3;1
202103;DF;530010;BRASÍLIA;7368895;02;CENTRO DE SAUDE/UNIDADE BASICA;20;3;0
